Site_ID,New_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Ecoregion_Name,Habitat_Type,Starting_Year,Ending_Year,Start_Date,End_Date,N_samples,Depth,Distance_to_shore,Exposure,Turbidity,Grav_tot,Initial_Cover,Initial_Algae,Cyclone_Freq,r_coeff,A_coeff,C_coeff,F_coeff,D_coeff,Analysis_Type,Mean_DHW_DR,Max_DHW_DR,SD_DHW_DR,Heatwaves_4_Number_DR,Heatwaves_8_Number_DR,Cyclone_Number_DR,Mean_Windspeed_DR,Number_of_Disturbances_DR,Velocity,Velocity_distance,Historical_Max_SST,Hist_Max_SST_distance,Skewness,Skewness_distance,Kurtosis,Kurtosis_distance,Max_Windspeed_DR,Low_DHW_Freq,High_DHW_Freq,Low_DHW_Freq_Prior,High_DHW_Freq_Prior,DHW_Freq_Prior,High_DHW_Number_DR,Low_DHW_Number_DR,Population,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Reef_Density_1km,Reef_Density_10km,Reef_Density_100km,Country_Name,Citation
7010,70100003,5.952388889,102.7084722,Pacific,Gulf of Thailand,Back Reef Slope,2011,2013,5/21/2011,6/19/2013,2,7.05,2069.8,Exposed,0.05,176,41.25,1.875,0,0.36520813,NA,NA,NA,NA,Exp_Equation,0.061184211,1.17,0.245434556,0,0,0,0,0,0.008,0.047611111,31.788,0.047611111,-0.537,0,-0.457,0,0,NA,NA,NA,NA,0.038207893,NA,NA,245.0289154,33.15,1.35,0.01,0.94,0.012,Malaysia,Hodgson 1999
7011,70110001,5.959111111,115.9910833,Pacific,South China Sea,Reef Slope,2015,2016,11/24/2015,6/2/2016,2,5,113.47,Exposed,0.1,1982,30,10.625,0,1.130716035,NA,NA,NA,NA,Exp_Equation,0.076492147,0.76,0.206144427,0,0,0,0,0,0.02,0,31.738,0.040888889,-0.703,0,-0.311,0,0,NA,NA,NA,NA,0,NA,NA,422.8648376,32.65,1.41,0.23,0.01,0.275,Malaysia,Hodgson 1999
7012,70120001,5.961944444,115.9947222,Pacific,South China Sea,Reef Slope,2012,2014,11/23/2012,12/8/2014,2,7.75,100.92,Sometimes,0.1,1982,34.0625,3.75,0,0.112638085,NA,NA,NA,NA,Exp_Equation,0.069892617,0.62,0.191499429,0,0,0,0,0,0.02,0,31.738,0.038055556,-0.703,0,-0.311,0,0,NA,NA,NA,NA,0,NA,NA,422.8648376,32.65,1.41,0.1,0.01,0.275,Malaysia,Hodgson 1999
7013,70130001,5.962166667,102.6808333,Pacific,Gulf of Thailand,Sheltered Reef Slope,2012,2013,6/8/2012,6/22/2013,2,5,87.71,Sheltered,0.05,176,46.25,0.625,0,0.130870455,NA,NA,NA,NA,Exp_Equation,0.131978892,1.17,0.349142623,0,0,0,0,0,0.008,0.037833333,31.788,0.037833333,-0.537,0,-0.457,0,0,NA,NA,NA,NA,0.036731408,NA,NA,65112.81641,33.08,1.38,1.72,0.08,0.012,Malaysia,Hodgson 1999
7013,70130002,5.962166667,102.6808333,Pacific,Gulf of Thailand,Sheltered Reef Slope,2014,2016,5/16/2014,3/27/2016,3,5,87.71,Sheltered,0.05,176,45.625,0,0,0.098020497,NA,NA,NA,NA,Exp_Equation,0.221174743,1.67,0.493357734,0,0,0,0,0,0.008,0.037833333,31.788,0.037833333,-0.537,0,-0.457,0,0,NA,NA,NA,NA,0.03429162,NA,NA,65112.81641,33.08,1.38,1.72,0.08,0.012,Malaysia,Hodgson 1999
7014,70140001,5.962694444,102.6806389,Pacific,Gulf of Thailand,Sheltered Reef Slope,2018,2019,4/23/2018,4/18/2019,2,5.35,111.9,Exposed,0.05,176,15,34.375,0,0.442430798,NA,NA,NA,NA,Exp_Equation,0.259388889,1.11,0.458141047,0,0,0,0,0,0.008,0.037305556,31.788,0.037305556,-0.537,0,-0.457,0,0,NA,NA,NA,NA,0.03021023,NA,NA,65112.81641,33.08,1.38,1.72,0.08,0.012,Malaysia,Hodgson 1999
7015,70150001,5.967777778,116.0126111,Pacific,South China Sea,Sheltered Reef Slope,2015,2016,11/23/2015,6/7/2016,2,7,60.3,Sheltered,0.1,1982,40,0.625,0,0.716672306,NA,NA,NA,NA,Exp_Equation,0.092741117,0.75,0.227624375,0,0,0,0,0,0.02,0.0126111,31.748,0.032222222,-0.661,0,-0.376,0,0,NA,NA,NA,NA,0,NA,NA,1070.714111,32.65,1.41,1.81,5.12,0.125,Malaysia,Hodgson 1999
7016,70160001,5.973888889,116.0125,Pacific,South China Sea,Sheltered Reef Slope,2015,2016,11/23/2015,6/7/2016,2,6,468.47,Sheltered,0.1,1982,32.5,3.75,0,1.071525467,NA,NA,NA,NA,Exp_Equation,0.092741117,0.75,0.227624375,0,0,0,0,0,0.02,0.0125,31.748,0.026111111,-0.661,0,-0.376,0,0,NA,NA,NA,NA,0,NA,NA,1070.714111,32.65,1.41,1.04,5.12,0.125,Malaysia,Hodgson 1999
7017,70170001,5.990555556,116.0402778,Pacific,South China Sea,Reef Slope,2015,2016,12/1/2015,10/17/2016,2,7,97.14,Sheltered,0.09,196,26.875,3.125,0,0.600366808,NA,NA,NA,NA,Exp_Equation,0.240685358,0.92,0.352523267,0,0,0,0,0,0.019,0.009444444,31.748,0.009444444,-0.661,0,-0.376,0,0,NA,NA,NA,NA,0,NA,NA,1070.714111,32.71,1.35,15.28,5.12,0.125,Malaysia,Hodgson 1999
7019,70190001,6.006944444,116.0222222,Pacific,South China Sea,Reef Slope,2013,2014,6/28/2013,12/11/2014,2,7,125.81,Sheltered,0.09,196,35.625,1.25,0,0.147237268,NA,NA,NA,NA,Exp_Equation,0.021242938,0.32,0.077288722,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,16329.9375,32.6675,1.4175,0.98,3.35,1.24,Malaysia,Hodgson 1999
7020,70200001,6.008055556,116.0036111,Pacific,South China Sea,Reef Slope,2015,2017,11/24/2015,12/18/2017,3,8,115.66,Exposed,0.09,196,29.375,3.125,0,0.608776643,NA,NA,NA,NA,Exp_Equation,0.136476821,0.91,0.260449083,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,16329.9375,32.6675,1.4175,1.92,3.35,1.24,Malaysia,Hodgson 1999
7021,70210001,6.008194444,116.0220278,Pacific,South China Sea,Reef Slope,2015,2016,11/27/2015,10/14/2016,2,7,111.31,Sheltered,0.09,196,38.75,1.875,0,0.438114414,NA,NA,NA,NA,Exp_Equation,0.238757764,0.91,0.349977761,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,16329.9375,32.6675,1.4175,0.98,3.35,1.24,Malaysia,Hodgson 1999
7023,70230001,6.018055556,116.0052778,Pacific,South China Sea,Reef Slope,2013,2014,7/2/2013,12/9/2014,3,8,226.26,Exposed,0.09,196,45.625,7.5,0,0.505195821,NA,NA,NA,NA,Exp_Equation,0.019047619,0.32,0.073171395,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,16329.9375,32.6675,1.4175,1.88,3.35,1.24,Malaysia,Hodgson 1999
7024,70240001,6.027777778,116.0522222,Pacific,South China Sea,Sheltered Reef Slope,2013,2015,7/1/2013,11/26/2015,3,8.583333333,137.3,Sheltered,0.08,196,17.1875,15.625,0,0.279999291,NA,NA,NA,NA,Exp_Equation,0.01143508,0.31,0.056576522,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,7280.033203,32.83,1.42,0.5,3.35,1.24,Malaysia,Hodgson 1999
7026,70260001,6.041388889,116.0197222,Pacific,South China Sea,Sheltered Reef Slope,2015,2017,12/1/2015,8/19/2017,3,8.333333333,224.06,Sheltered,0.08,196,13.125,10,0,0.927504799,NA,NA,NA,NA,Exp_Equation,0.163524721,0.91,0.27793255,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,16329.9375,32.62,1.45,0.47,3.35,1.24,Malaysia,Hodgson 1999
7027,70270001,6.154472222,118.0585278,Pacific,Sulu Sea,Outer Reef Flat,2017,2018,11/29/2017,4/25/2018,2,5,535.15,Sometimes,0.18,45,53.75,0,0,0.028165905,NA,NA,NA,NA,Exp_Equation,0.506462585,4.33,1.032694841,1,0,0,0,1,0.014,0,31.603,0,-0.61,0,-0.333,0,0,NA,NA,NA,NA,0.152885985,NA,NA,16.22969246,33.1,1.27,14.5,2.83,0.09,Malaysia,Hodgson 1999
7028,70280001,6.163416667,118.1080556,Pacific,Sulu Sea,Outer Reef Flat,2016,2018,5/19/2016,4/24/2018,3,7.5,321.77,Sheltered,0.13,31,19.6875,0,0,0.337059217,NA,NA,NA,NA,Exp_NLS,2.989787234,8.75,2.897164039,2,1,0,0,2,0.014,0,31.603,0,-0.61,0,-0.333,0,0,NA,NA,NA,NA,0.064158903,NA,NA,9.27104187,33.23,1.24,1.82,0.42,0.09,Malaysia,Hodgson 1999
7030,70300001,6.173361111,118.0714444,Pacific,Sulu Sea,Outer Reef Flat,2016,2017,6/17/2016,11/8/2017,2,7.75,1117.16,Sometimes,0.16,31,10.625,0,0,1.225018904,NA,NA,NA,NA,Exp_Equation,3.383398821,8.61,2.896674655,2,1,0,0,2,0.014,0,31.603,0,-0.61,0,-0.333,0,0,NA,NA,NA,NA,0.095993688,NA,NA,27.81906891,32.92,1.24,2.34,2.83,0.09,Malaysia,Hodgson 1999
7030,70300002,6.173361111,118.0714444,Pacific,Sulu Sea,Outer Reef Flat,2017,2018,11/29/2017,4/25/2018,2,7.5,1117.16,Sometimes,0.16,31,32.1875,3.125,0,0.927677493,NA,NA,NA,NA,Exp_Equation,0.506462585,4.33,1.032694841,1,0,0,0,1,0.014,0,31.603,0,-0.61,0,-0.333,0,0,NA,NA,NA,NA,0.152885985,NA,NA,27.81906891,32.92,1.24,2.34,2.83,0.09,Malaysia,Hodgson 1999
7031,70310001,6.180222222,118.0633889,Pacific,Sulu Sea,Outer Reef Flat,2016,2018,5/17/2016,4/25/2018,3,7.5,478.09,Sometimes,0.16,31,36.875,0,0,0.244336973,NA,NA,NA,NA,Exp_NLS,2.890677966,8.61,2.813478087,2,1,0,0,2,0.014,0,31.603,0,-0.61,0,-0.333,0,0,NA,NA,NA,NA,0.064170183,NA,NA,27.81906891,32.86,1.26,3.02,2.83,0.09,Malaysia,Hodgson 1999
7032,70320001,6.354416667,116.3111111,Pacific,South China Sea,Plateau,2016,2019,5/27/2016,4/27/2019,3,6.333333333,321.27,Exposed,0.17,183,3.125,0.625,0,0.730064663,NA,NA,NA,NA,Exp_NLS,0.210929577,2.69,0.65327643,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,512.8352051,33.26,1.76,0.85,0.01,1.24,Malaysia,Hodgson 1999
7033,70330001,6.390027778,116.3227778,Pacific,South China Sea,Plateau,2015,2016,5/15/2015,5/27/2016,2,5.5,713.69,Exposed,0.26,183,36.875,3.125,0,0.147570291,NA,NA,NA,NA,Exp_Equation,0.037592593,1.11,0.170082748,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,26.78066254,32.73,1.72,0.85,0.01,1.24,Malaysia,Hodgson 1999
7033,70330002,6.390027778,116.3227778,Pacific,South China Sea,Plateau,2018,2019,5/5/2018,4/28/2019,2,5,713.69,Exposed,0.26,183,38.125,1.25,0,0.442215559,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,26.78066254,32.73,1.72,0.85,0.01,1.24,Malaysia,Hodgson 1999
7034,70340001,6.393638889,116.3282222,Pacific,South China Sea,Plateau,2015,2016,5/16/2015,5/27/2016,2,3.85,126.76,Sheltered,0.26,183,18.125,22.5,0,0.809322493,NA,NA,NA,NA,Exp_Equation,0.037692308,1.11,0.170297708,0,0,0,0,0,0.019,0,31.748,0,-0.617,0,-0.423,0,0,NA,NA,NA,NA,0,NA,NA,26.78066254,32.73,1.72,0.85,0.01,1.24,Malaysia,Hodgson 1999
7035,70350001,6.486361111,117.9111667,Pacific,Sulu Sea,Outer Reef Flat,2009,2012,6/24/2009,7/6/2012,3,13.03333333,2185.49,Sometimes,0.08,15,48.125,0,0,0.161336065,NA,NA,NA,NA,Exp_Equation,0.426606498,3.5,0.87911245,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.992188,32.68,1.24,0.31,0.01,1.12,Malaysia,Hodgson 1999
7035,70350002,6.486361111,117.9111667,Pacific,Sulu Sea,Outer Reef Flat,2014,2015,8/9/2014,7/7/2015,2,14.4,2185.49,Sometimes,0.08,15,38.125,0,0,0.34424643,NA,NA,NA,NA,Exp_Equation,0.727048193,3.5,0.97274506,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.034019946,NA,NA,4836.992188,32.68,1.24,0.31,0.01,1.12,Malaysia,Hodgson 1999
7035,70350003,6.486361111,117.9111667,Pacific,Sulu Sea,Outer Reef Flat,2017,2018,8/30/2017,10/5/2018,2,12.4,2185.49,Sometimes,0.08,15,41.875,0,0,0.15790421,NA,NA,NA,NA,Exp_Equation,0.912967581,3.9,1.214023032,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092436265,NA,NA,4836.992188,32.68,1.24,0.31,0.01,1.12,Malaysia,Hodgson 1999
7036,70360001,6.49825,117.9272222,Pacific,Sulu Sea,Outer Reef Flat,2010,2011,8/12/2010,6/10/2011,2,9,1246.27,Sometimes,0.06,15,10.625,20.625,0,1.742696637,NA,NA,NA,NA,Exp_Equation,0.440496689,3.5,0.713373031,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.992188,32.68,1.24,0.78,0.01,1.12,Malaysia,Hodgson 1999
7036,70360002,6.49825,117.9272222,Pacific,Sulu Sea,Outer Reef Flat,2012,2013,7/14/2012,10/16/2013,2,10.85,1246.27,Sometimes,0.06,15,40.625,15,0,0.244828668,NA,NA,NA,NA,Exp_Equation,0.30583878,1.86,0.558115497,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.992188,32.68,1.24,0.78,0.01,1.12,Malaysia,Hodgson 1999
7038,70380001,6.498333333,117.9113611,Pacific,Sulu Sea,Outer Reef Flat,2010,2011,7/5/2010,6/20/2011,2,5.75,1030.22,Sometimes,0.08,15,17.5,10,0,0.517048143,NA,NA,NA,NA,Exp_Equation,0.758428571,3.5,1.150496885,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.992188,32.68,1.24,0.31,0.01,1.12,Malaysia,Hodgson 1999
7038,70380002,6.498333333,117.9113611,Pacific,Sulu Sea,Outer Reef Flat,2012,2013,4/7/2012,9/28/2013,2,4.1,1030.22,Sometimes,0.08,15,18.75,3.75,0,0.186149659,NA,NA,NA,NA,Exp_Equation,0.339795918,1.86,0.590047691,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.992188,32.68,1.24,0.31,0.01,1.12,Malaysia,Hodgson 1999
7038,70380003,6.498333333,117.9113611,Pacific,Sulu Sea,Outer Reef Flat,2014,2018,9/30/2014,9/8/2018,5,4.68,1030.22,Sometimes,0.08,15,14.375,4.375,0,0.263882694,100,0.35269814,4.079005884,14.375,Gompertz_NLS,1.179541348,6.15,1.628334238,2,0,0,0,2,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.033855858,NA,NA,4836.992188,32.68,1.24,0.31,0.01,1.12,Malaysia,Hodgson 1999
7039,70390001,6.500555556,117.9202778,Pacific,Sulu Sea,Outer Reef Flat,2014,2016,10/1/2014,9/22/2016,3,5.433333333,598.16,Sometimes,0.06,15,20,3.75,0,0.45870413,NA,NA,NA,NA,Exp_Equation,1.128019391,5.99,1.597620746,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.033852717,NA,NA,1.078091025,32.66,1.22,4.17,0.37,1.12,Malaysia,Hodgson 1999
7039,70390002,6.500555556,117.9202778,Pacific,Sulu Sea,Outer Reef Flat,2017,2018,9/23/2017,10/9/2018,2,6.25,598.16,Sometimes,0.06,15,22.5,0.625,0,0.643334268,NA,NA,NA,NA,Exp_Equation,0.818897638,3.89,1.164734821,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092249368,NA,NA,1.078091025,32.66,1.22,4.17,0.37,1.12,Malaysia,Hodgson 1999
7040,70400001,6.506527778,117.9275278,Pacific,Sulu Sea,Outer Reef Flat,2011,2014,6/13/2011,9/28/2014,4,11.775,1024.04,Sometimes,0.06,15,32.5,0,0,1.255926727,51.87505983,13.45586928,0.207770193,32.5,Gompertz_NLS,0.483374896,4.37,1.030823257,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,1.078091025,32.66,1.22,4.17,0.37,1.12,Malaysia,Hodgson 1999
7040,70400002,6.506527778,117.9275278,Pacific,Sulu Sea,Outer Reef Flat,2017,2018,7/27/2017,8/31/2018,2,13,1024.04,Sometimes,0.06,15,36.875,3.75,0,0.152189946,NA,NA,NA,NA,Exp_Equation,1.29745,5.48,1.513103004,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092702337,NA,NA,1.078091025,32.66,1.22,4.17,0.37,1.12,Malaysia,Hodgson 1999
7041,70410001,6.513444444,117.9056111,Pacific,Sulu Sea,Outer Reef Flat,2010,2011,6/21/2010,6/22/2011,2,12.75,1435.1,Sometimes,0.08,15,36.25,1.875,0,0.395290412,NA,NA,NA,NA,Exp_Equation,0.855874317,3.32,1.171149149,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.645996,32.66,1.22,0.01,0.37,1.12,Malaysia,Hodgson 1999
7041,70410002,6.513444444,117.9056111,Pacific,Sulu Sea,Outer Reef Flat,2012,2015,5/9/2012,6/26/2015,4,12.625,1435.1,Sometimes,0.08,15,42.5,0,0,0.298865666,49.03125,10.78204754,0.974641814,42.5,Gompertz_NLS,0.596587927,4.37,1.071250024,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.645996,32.66,1.22,0.01,0.37,1.12,Malaysia,Hodgson 1999
7041,70410003,6.513444444,117.9056111,Pacific,Sulu Sea,Outer Reef Flat,2017,2019,8/11/2017,8/19/2019,3,13.63333333,1435.1,Sometimes,0.08,15,25.625,0.625,0,0.365885005,NA,NA,NA,NA,Exp_Equation,1.242222222,6.3,1.874878686,2,0,0,0,2,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092584764,NA,NA,4836.645996,32.66,1.22,0.01,0.37,1.12,Malaysia,Hodgson 1999
7042,70420001,6.513888889,117.9243056,Pacific,Sulu Sea,Outer Reef Flat,2009,2013,5/1/2009,9/26/2013,4,4.5,905.67,Sometimes,0.06,15,20.625,1.25,0,0.266480818,74.06381065,0.856635107,3.02338427,20.625,Gompertz_NLS,0.399111249,3.32,0.773478055,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,1.078091025,32.66,1.22,14.33,0.37,1.12,Malaysia,Hodgson 1999
7042,70420002,6.513888889,117.9243056,Pacific,Sulu Sea,Outer Reef Flat,2014,2016,8/28/2014,9/3/2016,3,5.333333333,905.67,Sometimes,0.06,15,36.875,1.875,0,0.175469864,NA,NA,NA,NA,Exp_NLS,1.11816825,5.99,1.586711216,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.033959806,NA,NA,1.078091025,32.66,1.22,14.33,0.37,1.12,Malaysia,Hodgson 1999
7042,70420003,6.513888889,117.9243056,Pacific,Sulu Sea,Outer Reef Flat,2017,2018,8/28/2017,10/3/2018,2,5.3,905.67,Sometimes,0.06,15,35,0,0,0.235535464,NA,NA,NA,NA,Exp_Equation,0.956408978,3.89,1.230880202,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092451874,NA,NA,1.078091025,32.66,1.22,14.33,0.37,1.12,Malaysia,Hodgson 1999
7043,70430001,6.520388889,117.9295833,Pacific,Sulu Sea,Outer Reef Flat,2013,2016,4/7/2013,8/22/2016,4,13.45,1831.52,Sometimes,0.06,13,38.125,1.25,0,0.315097502,58.63072353,2.740937043,0.558608288,38.125,Gompertz_NLS,0.951013788,5.99,1.517107325,2,0,0,0,2,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,1.078091025,32.66,1.22,0.25,0.37,1.12,Malaysia,Hodgson 1999
7043,70430002,6.520388889,117.9295833,Pacific,Sulu Sea,Outer Reef Flat,2017,2018,8/26/2017,10/10/2018,2,14.45,1831.52,Sometimes,0.06,13,37.5,1.25,0,0.108729027,NA,NA,NA,NA,Exp_Equation,0.947268293,3.89,1.227972807,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092467489,NA,NA,1.078091025,32.66,1.22,0.25,0.37,1.12,Malaysia,Hodgson 1999
7044,70440001,6.520972222,117.9157222,Pacific,Sulu Sea,Outer Reef Flat,2009,2013,7/1/2009,8/3/2013,5,5.42,1396.24,Sometimes,0.08,13,41.25,3.125,0,0.171845082,NA,NA,NA,NA,Exp_NLS,0.409759036,3.32,0.794581075,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.645996,32.66,1.22,0.69,0.37,1.12,Malaysia,Hodgson 1999
7044,70440002,6.520972222,117.9157222,Pacific,Sulu Sea,Outer Reef Flat,2014,2016,8/29/2014,9/5/2016,3,4.933333333,1396.24,Sometimes,0.08,13,28.75,0.625,0,0.43461674,NA,NA,NA,NA,Exp_Equation,1.118631436,5.99,1.585150185,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.033956647,NA,NA,4836.645996,32.66,1.22,0.69,0.37,1.12,Malaysia,Hodgson 1999
7044,70440003,6.520972222,117.9157222,Pacific,Sulu Sea,Outer Reef Flat,2017,2018,8/14/2017,9/30/2018,2,5.15,1396.24,Sometimes,0.08,13,28.125,0,0,0.289294836,NA,NA,NA,NA,Exp_Equation,1.049199029,4.64,1.301860577,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092561285,NA,NA,4836.645996,32.66,1.22,0.69,0.37,1.12,Malaysia,Hodgson 1999
7045,70450001,6.543638889,117.9200278,Pacific,Sulu Sea,Outer Reef Flat,2010,2012,6/9/2010,5/3/2012,2,11.4,3892.4,Sometimes,0.06,13,65,0,0,0.099548658,NA,NA,NA,NA,Exp_Equation,0.509164265,3.32,0.99223327,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.645508,32.39,1.21,0.36,0.37,1.12,Malaysia,Hodgson 1999
7045,70450002,6.543638889,117.9200278,Pacific,Sulu Sea,Outer Reef Flat,2013,2014,10/1/2013,5/18/2014,2,12,3892.4,Sometimes,0.06,13,68.75,1.875,0,0.201134705,NA,NA,NA,NA,Exp_Equation,0.073406114,1.15,0.267000421,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.645508,32.39,1.21,0.36,0.37,1.12,Malaysia,Hodgson 1999
7045,70450003,6.543638889,117.9200278,Pacific,Sulu Sea,Outer Reef Flat,2015,2016,6/28/2015,7/27/2016,2,11.5,3892.4,Sometimes,0.06,13,57.5,1.25,0,0.203067366,NA,NA,NA,NA,Exp_Equation,1.363493671,5.99,1.820970051,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.033025697,NA,NA,4836.645508,32.39,1.21,0.36,0.37,1.12,Malaysia,Hodgson 1999
7045,70450004,6.543638889,117.9200278,Pacific,Sulu Sea,Outer Reef Flat,2018,2019,9/1/2018,8/15/2019,2,12.15,3892.4,Sometimes,0.06,13,41.25,0,0,0.295642536,NA,NA,NA,NA,Exp_Equation,1.304396552,6.3,2.302436482,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.089658561,NA,NA,4836.645508,32.39,1.21,0.36,0.37,1.12,Malaysia,Hodgson 1999
7046,70460001,6.552055556,117.9246944,Pacific,Sulu Sea,Outer Reef Flat,2015,2016,7/4/2015,9/14/2016,2,11.5,4877.41,Sometimes,0.06,13,28.125,1.875,0,0.272178225,NA,NA,NA,NA,Exp_Equation,1.490570776,5.72,1.849865081,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.033007777,NA,NA,4836.296387,32.39,1.21,0.36,0.37,1.12,Malaysia,Hodgson 1999
7046,70460002,6.552055556,117.9246944,Pacific,Sulu Sea,Outer Reef Flat,2017,2019,7/28/2017,8/18/2019,3,11.86666667,4877.41,Sometimes,0.06,13,34.375,0,0,0.323829107,NA,NA,NA,NA,Exp_Equation,1.175672437,5.63,1.760335133,2,0,0,0,2,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092694489,NA,NA,4836.296387,32.39,1.21,0.36,0.37,1.12,Malaysia,Hodgson 1999
7047,70470001,6.552083333,117.9356944,Pacific,Sulu Sea,Outer Reef Flat,2012,2013,7/29/2012,9/30/2013,2,11,5196.36,Sometimes,0.06,13,53.125,0,0,0.208542433,NA,NA,NA,NA,Exp_Equation,0.2675,1.85,0.508171229,0,0,0,0,0,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0,NA,NA,4836.296387,32.39,1.21,0,0.37,1.12,Malaysia,Hodgson 1999
7047,70470002,6.552083333,117.9356944,Pacific,Sulu Sea,Outer Reef Flat,2014,2016,9/27/2014,9/12/2016,3,10.33333333,5196.36,Sometimes,0.06,13,33.125,0,0,0.478758747,NA,NA,NA,NA,Exp_Equation,1.089175978,5.72,1.597633221,1,0,0,0,1,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.033865281,NA,NA,4836.296387,32.39,1.21,0,0.37,1.12,Malaysia,Hodgson 1999
7047,70470003,6.552083333,117.9356944,Pacific,Sulu Sea,Outer Reef Flat,2017,2019,7/20/2017,8/21/2019,3,10.76666667,5196.36,Sometimes,0.06,13,24.375,2.5,0,0.285970865,NA,NA,NA,NA,Exp_Equation,1.222204724,5.63,1.789878572,2,0,0,0,2,0.018,0,31.643,0,-0.62,0,-0.393,0,0,NA,NA,NA,NA,0.092757306,NA,NA,4836.296387,32.39,1.21,0,0.37,1.12,Malaysia,Hodgson 1999
